animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
354995,VAAAG113042301,2,49,臺北市動物之家,貓,混種貓                 ,M,MEDIUM,黃虎斑色,ADULT,T,F,木柵路4段,,OPEN,,,2024-05-24,2999-12-31,2025-03-11,2024-04-23,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1713840086478.png,,2025-03-11,臺北市內湖區安美街191號,(02)87913254
386283,VAAAG113121204,2,49,臺北市動物之家,貓,混種貓                 ,M,MEDIUM,虎斑色,ADULT,T,F,東山路,,OPEN,右前及左後肢指甲傷,,2025-01-26,2999-12-31,2025-03-11,2024-12-12,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1733983723322.png,,2025-03-11,臺北市內湖區安美街191號,(02)87913254
328926,VAAAG112101102,2,49,臺北市動物之家,貓,混種貓                 ,F,MEDIUM,虎斑白色,ADULT,T,F,安美街,,OPEN,原112030303,,2023-10-11,2999-12-31,2025-03-11,2023-10-11,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1697017553540.png,,2025-03-11,臺北市內湖區安美街191號,(02)87913254
386142,VAAAG113121101,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,T,F,,,OPEN,收容所在位置「TAS浪愛滿屋」認養站,,2024-12-11,2999-12-31,2025-03-11,2024-12-11,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1733905359668.png,,2025-03-11,臺北市內湖區安美街191號,(02)87913254
379710,VAAAG113102806,2,49,臺北市動物之家,貓,混種貓                 ,F,MEDIUM,黑白色,ADULT,T,F,南港里興中路４４巷２弄,,OPEN,收容所在位置「TAS浪愛滿屋」認養站  左耳缺角。,,2024-11-10,2999-12-31,2025-03-11,2024-10-28,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1730104309776.png,,2025-03-11,臺北市內湖區安美街191號,(02)87913254
397027,S140310-06,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-10,2999-12-31,2025-03-11,2025-03-10,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1741596597272.png,,2025-03-11,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
35313,AAACG107011902,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,大同路3段338號,,OPEN,我是小敏一個女生年齡約五到六歲個性緊張膽小容易害怕閃躲，無法與人互動，107年入所幼犬，我在汐止被民眾通報的幼犬，因為個性緊張，所以很難與人互動，無法得到認養的機會,,2018-01-19,2999-12-31,2025-03-11,2018-01-19,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/494cf1c9-09ee-42c6-95b9-27f41561d6e7.jpg,,2025-03-11,新北市新店區安泰路235號,(02)22159462
35309,AAACG107010510,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,SMALL,黑色,ADULT,T,F,竹林路158之1號,,OPEN,七七是20180105入所.114115就要入所滿七年了!狗如其名~狗生地一個七，在收容所等很久了!身為黑狗成犬.普通平凡.真的不太會有機會被看到.年紀沉穩成熟.不拆家.能陪你作伴成長的好夥伴!,,2018-01-05,2999-12-31,2025-03-11,2018-01-05,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734496330045.png,,2025-03-11,新北市新店區安泰路235號,(02)22159462
35293,AAACG1070124019,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,國華高爾夫球場,,OPEN,107年從淡水動物之家來到新店，個性穩定，不會主動親人親狗不護食,,2018-01-24,2999-12-31,2025-03-11,2017-11-02,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734491620112.png,,2025-03-11,新北市新店區安泰路235號,(02)22159462
342618,VAAAG113011105,2,49,臺北市動物之家,貓,混種貓                 ,M,MEDIUM,虎斑色,ADULT,T,F,西新里南港路二段,,OPEN,收容所在位置「TAS浪愛滿屋」認養站,,2024-01-22,2999-12-31,2025-03-11,2024-01-11,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1704960529848.png,,2025-03-11,臺北市內湖區安美街191號,(02)87913254
305914,112043002,2,49,臺北市動物之家,貓,混種貓                 ,M,MEDIUM,黑色,ADULT,T,F,碧山里碧山路,,OPEN,,,2023-05-08,2999-12-31,2025-03-11,2023-04-30,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1682908406068.png,,2025-03-11,臺北市內湖區安美街191號,(02)87913254
397177,AAAEG1140311001,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,中和區,,OPEN,,,2025-03-11,2999-12-31,2025-03-11,2025-03-11,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1741662067054.png,,2025-03-11,新北市中和區興南路三段100號,(02)86685547
397112,AAAHG1140311001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,米色,ADULT,T,F,外寮路9-9號,,OPEN,,,2025-03-11,2999-12-31,2025-03-11,2025-03-11,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1741655999855.png,,2025-03-11,新北市五股區外寮路9-9號,(02)82925265
36064,AAAHG105111001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,婦幼公園,,OPEN,［狗狗名字：雅虎］ 雅虎妹妹很溫柔，但緊張了些，但若耐心等待她、陪著她，她又會穩定下來繼續跟著我們。,,2016-11-22,2999-12-31,2025-03-10,2016-11-10,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1718785810102.png,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
36093,AAAHG106020718,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,下福里,,OPEN,［狗狗名字：珊珊］ 2017年從林口區下福里被捕捉進所，珊珊雖然比較不親近狗，但十分聰明也很親人，可能是黑犬的關係，這麼多年一直都沒什麼被注意到。,,2021-10-05,2999-12-31,2025-03-10,2017-02-07,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/e051dee3-f308-4830-bca1-d7c622a6eeea.jpg,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
36094,AAAHG106020719,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,F,F,下福里,,OPEN,［狗狗名字：乖乖］ 2017年2月7號被人在林口下福里發現通報，現在至少7歲。 不知道以前在外遭遇什麼？加上她生性較為膽小，7年過去了，雖然神情沒有剛入所那麼惶恐，也願意讓陌生人摸摸，但畢竟所上太多要送養的孩子，她才一直沒被注意到...,,2021-10-05,2999-12-31,2025-03-10,2017-02-07,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1718784616542.png,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
36131,AAAHG106051505,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,太平里,,OPEN,［狗狗名字：橘子］ 2017年5月15號被人在林口區太平里發現通報，當時全身都是皮膚病，毛髮稀疏,,2017-05-27,2999-12-31,2025-03-10,2017-05-15,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1718784056175.png,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
36255,AAAHG107010403,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,安樂街55號,,OPEN,［狗狗名字：蝦蝦］ 2018年1月4號被人在三重安樂街發現通報，他有著漂亮且柔軟的毛髮，加上穩定成熟又愛撒嬌的個性,,2021-10-05,2999-12-31,2025-03-10,2018-01-04,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1718784316591.png,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
88904,AAAHG1080318002,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,文化一路190巷,,OPEN,尾巴曾經受過傷，所以尾巴擺動角度和別的狗狗的不太一樣，但也成為他的特色！,,2019-03-18,2999-12-31,2025-03-10,2019-03-18,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1721288526593.png,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
91114,AAAHG1080328018,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,後湖52之3號,,OPEN,［狗狗名字：黃教授］ 黃教授～本身也是容易小緊張的狗狗，有著一本正經的外表。但他有一種神奇魔法，只要讓他和其他害羞的狗狗同一籠，原本散步時會拼命想衝回籠的室友，往往都會變得願意一起散步！,,2019-03-28,2999-12-31,2025-03-10,2019-03-28,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1718785689725.png,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
132342,AAAHG1081127004,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,棕色,ADULT,F,F,五谷王北街,,OPEN,個性外向，喜歡放風時間出來散步，有活力但個性穩定，適合喜歡和狗狗一起從事戶外活動的人,,2019-11-27,2999-12-31,2025-03-10,2019-11-27,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1721289148801.png,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
157634,AAAHG1090502001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,成蘆橋,,OPEN,［狗狗名字：小水獺］ 小水獺散步時很喜歡樹葉 會一直往樹葉堆裡面走 就算有樹枝擋在路上 還是很堅持走在樹葉裡  唯一要小心的就是上完廁所時 他會用力的埋樹葉且用後腳踢 樹葉會到處亂飛,,2020-05-02,2999-12-31,2025-03-10,2020-04-29,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1718424343250.png,,2025-03-10,新北市五股區外寮路9-9號,(02)82925265
319516,AAACG1120731004,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,BIG,虎斑色,ADULT,T,F,西羅岸路6號,,OPEN,年紀:推測8歲+ - 個性:乖巧文靜，親人.鐵熊是一隻可愛且有含蓄及靦腆的狗狗，他的故事從2022年三月開始，那時他因為在烏來西羅岸路上逛大街，可能是塊頭大！民眾通報，而進入了新店動物之家。因為鐵熊的體型較大，動物之家的工作人員擔心他在混合籠裡可能會和其他狗狗發生衝突，所以他就一直被安排在獨立籠.,,2023-08-04,2999-12-31,2025-03-10,2023-08-04,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734493704134.png,,2025-03-10,新北市新店區安泰路235號,(02)22159462
340957,AAACG1121229004,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,粗窟里幼瀨1之2號,,OPEN,年紀約3、4歲 個性：親人、活潑、愛撒嬌.親親過去是在坪林山區走闖的孩子 不設防中了暗黑獸夾，失去右前腳 術後至今她恢復得很好 完全沒有因為遭受創傷而個性丕變 依舊親人活潑 信任這個世界.今年中 親親剛好有個機會外出拍攝 體驗了半天收容所外的時光 年紀尚輕的她，入所一年了 她還在等待一個永遠溫暖的家,,2023-12-29,2999-12-31,2025-03-10,2023-12-29,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734492638703.png,,2025-03-10,新北市新店區安泰路235號,(02)22159462
352299,AAACG1130331002,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,SMALL,黑色,ADULT,T,F,,,OPEN,Pink是20240331入所.個性文靜乖巧的美魔女.入所時身上還穿著衣服.可能也是個被棄養或走失的孩子...雖然有點年紀了.但眼神清澈.總是安安靜靜的生活著.體型米你的他.是米克斯裡少見的嬌小玲瓏~如果有個家好好照顧她.日子也會充滿粉紅泡泡了吧!,,2024-03-31,2999-12-31,2025-03-10,2024-03-31,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734492801930.png,,2025-03-10,新北市新店區安泰路235號,(02)22159462
61294,107073001,2,49,臺北市動物之家,狗,混種犬          ,M,SMALL,黑色,CHILD,T,F,東昇路,,OPEN,(107.8.20所內絕育)730急傷回：車禍、貧血,,2021-04-11,2999-12-31,2025-03-10,2018-07-30,臺北市動物之家,https://www.pet.gov.tw/upload/pic/694fa7a2-9195-43f9-a9d0-4d5079f1b8c8.jpg,,2025-03-10,臺北市內湖區安美街191號,(02)87913254
35273,AAACG106092008,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,T,F,北宜路一段115號,,OPEN,我是小時候就到收容所的小狗狗，我已經在這裡７個年頭了，黑寶 偶爾出籠會太興奮，會想衝出來，出來之後互動良好,,2017-09-20,2999-12-31,2025-03-10,2017-09-20,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734496246342.png,,2025-03-10,新北市新店區安泰路235號,(02)22159462
35263,AAACG107012404,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,頂田寮路,,OPEN,我是從淡水動物之家來到新店的，到新店已經7年了，我比較膽小怕生，不主動親人，但是跟室友相處還算和諧,,2018-01-24,2999-12-31,2025-03-10,2017-07-27,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/d1cf6bd2-e494-45ec-bcf8-63b92b06bc0c.jpg,,2025-03-10,新北市新店區安泰路235號,(02)22159462
252810,AAAIG1110428001,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,T,F,中誠街,,OPEN,。回春雙響炮方案+新北幣,,2022-04-28,2999-12-31,2025-03-10,2022-04-28,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/80bf040f-0e13-4afc-86dc-0983af04d21f.jpg,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
105192,AAAIG1080621001,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,SMALL,黑色,ADULT,F,F,中正路,,OPEN,草莓個性非常活潑好動 親人親狗。回春雙響炮方案+新北幣,,2019-08-27,2999-12-31,2025-03-10,2019-06-21,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724989590148.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
100902,AAAIG1080528001,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,SMALL,黑色,ADULT,F,F,文程路,,OPEN,親人親狗  活潑愛玩。回春雙響炮方案+新北幣,,2019-06-25,2999-12-31,2025-03-10,2019-05-28,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724988290443.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
86862,AAAIG1080304002,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,SMALL,黑黃色,ADULT,F,F,中山路二段,,OPEN,親人 愛撒嬌 非常外向。回春雙響炮方案+新北幣,,2019-03-11,2999-12-31,2025-03-10,2019-03-04,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724987932851.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
77010,AAAIG1071219001,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,崁頂里11鄰,,OPEN,圈圈個性內向 親狗,,2018-12-19,2999-12-31,2025-03-10,2018-12-19,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724989377501.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
80158,AAAIG1080114009,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,長坑里,,OPEN,戽斗妹害羞,,2019-01-14,2999-12-31,2025-03-10,2019-01-14,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724987347161.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
86453,AAAIG1080226005,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,SMALL,黑色,ADULT,F,F,長坑里,,OPEN,歐金內向 慢熟 和哥哥(嘎逼)感情很好,,2019-03-05,2999-12-31,2025-03-10,2019-02-26,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724989027360.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
88034,AAAIG1080312002,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,SMALL,黑色,ADULT,F,F,泰林路(泰山清潔隊),,OPEN,斯文 文靜 是三隻丸裡的大哥哥 ,,2019-03-12,2999-12-31,2025-03-10,2019-03-12,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724922326772.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
88040,AAAIG1080312004,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,SMALL,黑色,ADULT,F,F,泰林路(泰山清潔隊),,OPEN,內向 慢熟 須培養感情 跳躍能力非常好,,2019-03-12,2999-12-31,2025-03-10,2019-03-12,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724922301266.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
110690,AAAIG1080724003,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,SMALL,黑白色,ADULT,T,F,泰山清潔隊,,OPEN,慢熟 親狗 身手矯健,,2019-07-24,2999-12-31,2025-03-10,2019-07-24,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724922214160.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
172895,AAAIG1090814001,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,MEDIUM,棕色,ADULT,F,F,明志路一段,,OPEN,健康良好 體態好 全身巧克力色 。回春雙響炮方案+新北幣,,2020-08-21,2999-12-31,2025-03-10,2020-08-14,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724922165728.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
194137,AAAIG1100202002,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,長坑里4鄰,,OPEN,龍龍個性內向 親狗 親特定人,,2021-02-02,2999-12-31,2025-03-10,2021-02-02,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724988945566.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
319456,AAAIG1120803001,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,龍米路二段,,OPEN,焦糖個性內向膽小 但非常親人親狗 屬於慢熟型,,2023-08-03,2999-12-31,2025-03-10,2023-08-03,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724989454821.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
323585,AAAIG1120902002,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,MEDIUM,白色,ADULT,T,F,中華路,,OPEN,白白對陌生人警戒 貪吃 忠心 喜歡趴地打滾,,2023-09-02,2999-12-31,2025-03-10,2023-09-02,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1724989427257.png,,2025-03-10,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
132211,108112702,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,白色,ADULT,T,F,民眾不擬續養,,OPEN,該動物目前保母攜出中 尚未在所內,,2021-04-10,2999-12-31,2025-03-09,2019-11-27,臺北市動物之家,https://www.pet.gov.tw/upload/pic/53756_108112702_0.JPG,,2025-03-09,臺北市內湖區安美街191號,(02)87913254
